ATIVO,VALOR,DATA COM,DATA PAGAMENTO,TIPO,DY
BBSE3,"R$ 0,01289392",10/02/2022,23/02/2022,Rend. Tributado,"0,05%"
KLBN11,"R$ 0,34321459",14/02/2022,25/02/2022,Dividendo,"1,44%"
BBDC3,"R$ 0,01724983",01/02/2022,02/03/2022,JCP,"0,09%"
BBDC4,"R$ 0,01897481",01/02/2022,02/03/2022,JCP,"0,08%"
ENGI11,"R$ 2,20000000",30/12/2021,02/03/2022,Dividendo,"4,99%"
ITUB4,"R$ 0,01765000",31/01/2022,02/03/2022,JCP,"0,07%"
SANB11,"R$ 0,34850166",10/02/2022,04/03/2022,Dividendo,"1,09%"
SANB11,"R$ 0,45573294",10/02/2022,04/03/2022,JCP,"1,42%"
BBAS3,"R$ 0,17791130",02/03/2022,11/03/2022,Dividendo,"0,50%"
BBAS3,"R$ 0,00322718",02/03/2022,11/03/2022,Rend. Tributado,"0,01%"
BBAS3,"R$ 0,22710279",02/03/2022,11/03/2022,JCP,"0,64%"
BBAS3,"R$ 0,00411947",02/03/2022,11/03/2022,Rend. Tributado,"0,01%"
ITSA4,"R$ 0,15472000",23/11/2021,11/03/2022,JCP,"1,57%"
ITSA4,"R$ 0,13334000",14/01/2022,11/03/2022,JCP,"1,38%"
ITUB4,"R$ 0,26455100",19/11/2021,11/03/2022,JCP,"1,18%"
ITUB4,"R$ 0,01366000",21/02/2022,11/03/2022,JCP,"0,05%"
UGPA3,"R$ 0,17040000",03/03/2022,11/03/2022,Dividendo,"1,18%"
GGBR4,"R$ 0,20000000",07/03/2022,16/03/2022,Dividendo,"0,68%"
VALE3,"R$ 3,71925659",08/03/2022,16/03/2022,Dividendo,"3,58%"
WEGE3,"R$ 0,02070588",24/09/2021,16/03/2022,JCP,"0,05%"
WEGE3,"R$ 0,03200000",17/12/2021,16/03/2022,JCP,"0,09%"
WEGE3,"R$ 0,20520368",18/02/2022,16/03/2022,Dividendo,"0,69%"
EGIE3,"R$ 0,07353592",29/12/2021,17/03/2022,JCP,"0,19%"
EGIE3,"R$ 0,78275241",24/02/2022,17/03/2022,Dividendo,"1,93%"
GOAU4,"R$ 0,10000000",07/03/2022,17/03/2022,Dividendo,"0,84%"
RAIZ4,"R$ 0,01623907",05/10/2021,25/03/2022,JCP,"0,23%"
RAIZ4,"R$ 0,02201110",05/01/2022,25/03/2022,JCP,"0,36%"
BBAS3,"R$ 0,10531438",14/03/2022,31/03/2022,JCP,"0,31%"
STBP3,"R$ 0,03937599",14/03/2022,31/03/2022,Dividendo,"0,60%"
BBDC3,"R$ 0,01724983",02/03/2022,01/04/2022,JCP,"0,10%"
BBDC4,"R$ 0,01897481",02/03/2022,01/04/2022,JCP,"0,10%"
ITSA4,"R$ 0,02352950",13/12/2021,01/04/2022,JCP,"0,24%"
ITUB4,"R$ 0,01765000",25/02/2022,01/04/2022,JCP,"0,07%"
FLRY3,"R$ 0,70981286",22/03/2022,04/04/2022,Dividendo,"4,22%"
POMO4,"R$ 0,07000000",05/07/2021,04/04/2022,JCP,"1,94%"
POMO4,"R$ 0,03700000",28/12/2021,04/04/2022,JCP,"1,27%"
B3SA3,"R$ 0,13119299",24/03/2022,08/04/2022,Dividendo,"0,88%"
B3SA3,"R$ 0,05029678",24/03/2022,08/04/2022,JCP,"0,34%"
PSSA3,"R$ 0,69151091",29/07/2021,11/04/2022,JCP,"1,34%"
PSSA3,"R$ 0,27730172",29/10/2021,11/04/2022,JCP,"1,17%"
RDOR3,"R$ 0,09846620",31/03/2022,12/04/2022,JCP,"0,20%"
MRFG3,"R$ 0,58012029",13/04/2022,22/04/2022,Dividendo,"2,82%"
RAIZ4,"R$ 0,02776059",05/04/2022,27/04/2022,JCP,"0,39%"
TIMS3,"R$ 0,08056499",28/03/2022,27/04/2022,JCP,"0,57%"
CXSE3,"R$ 0,29579034",20/04/2022,29/04/2022,Dividendo,"3,52%"
MOTV3,"R$ 0,08743821",19/04/2022,29/04/2022,Dividendo,"0,65%"
BBDC3,"R$ 0,01724983",01/04/2022,02/05/2022,JCP,"0,09%"
BBDC4,"R$ 0,01897481",01/04/2022,02/05/2022,JCP,"0,09%"
BRKM5,"R$ 1,69634884",19/04/2022,02/05/2022,Dividendo,"4,03%"
ITUB4,"R$ 0,01765000",31/03/2022,02/05/2022,JCP,"0,06%"
LREN3,"R$ 0,09831400",25/06/2021,04/05/2022,JCP,"0,22%"
LREN3,"R$ 0,12780000",21/09/2021,04/05/2022,JCP,"0,36%"
LREN3,"R$ 0,12890100",21/12/2021,04/05/2022,JCP,"0,52%"
LREN3,"R$ 0,07349800",18/03/2021,04/05/2022,JCP,"0,18%"
MGLU3,"R$ 0,15494258",05/07/2021,06/05/2022,JCP,"0,73%"
BEEF3,"R$ 0,34233081",27/04/2022,09/05/2022,Dividendo,"2,58%"
BRAP4,"R$ 1,57665676",29/04/2022,10/05/2022,Dividendo,"5,16%"
IGTI11,"R$ 0,11377039",29/04/2022,10/05/2022,Dividendo,"0,54%"
RECV3,"R$ 0,16327320",27/04/2022,10/05/2022,Dividendo,"0,68%"
STBP3,"R$ 0,11296582",21/12/2021,10/05/2022,JCP,"1,75%"
CPFE3,"R$ 0,94770735",29/04/2022,11/05/2022,Dividendo,"2,62%"
SUZB3,"R$ 0,59280552",04/05/2022,13/05/2022,Dividendo,"1,16%"
VIVA3,"R$ 0,27519312",27/12/2021,13/05/2022,JCP,"1,12%"
VIVA3,"R$ 0,05385262",29/04/2022,13/05/2022,Dividendo,"0,21%"
PETR3,"R$ 0,10917250",13/04/2022,16/05/2022,Rend. Tributado,"0,32%"
PETR3,"R$ 2,86107620",13/04/2022,16/05/2022,Dividendo,"7,71%"
PETR4,"R$ 0,10917250",13/04/2022,16/05/2022,Rend. Tributado,"0,35%"
PETR4,"R$ 2,86107620",13/04/2022,16/05/2022,Dividendo,"8,37%"
SANB11,"R$ 0,18784988",20/04/2022,16/05/2022,Dividendo,"0,53%"
SANB11,"R$ 0,26835697",20/04/2022,16/05/2022,JCP,"0,76%"
KLBN11,"R$ 0,31441682",06/05/2022,18/05/2022,Dividendo,"1,40%"
SLCE3,"R$ 1,21307397",29/04/2022,18/05/2022,Dividendo,"2,29%"
AURE3,"R$ 0,01395057",03/05/2022,19/05/2022,Dividendo,"0,10%"
AURE3,"R$ 0,04185172",03/05/2022,19/05/2022,Dividendo,"0,30%"
AURE3,"R$ 0,04419771",03/05/2022,19/05/2022,Dividendo,"0,31%"
CMIN3,"R$ 0,45943808",29/04/2022,19/05/2022,Dividendo,"8,84%"
ALOS3,"R$ 0,38393164",02/05/2022,20/05/2022,Dividendo,"1,88%"
CSAN3,"R$ 0,42811085",05/05/2022,20/05/2022,Dividendo,"2,16%"
CSNA3,"R$ 0,19150790",04/01/2022,20/05/2022,JCP,"0,78%"
CSNA3,"R$ 0,34079715",29/04/2022,20/05/2022,Dividendo,"1,67%"
RENT3,"R$ 0,14669464",29/03/2022,20/05/2022,JCP,"0,23%"
RENT3,"R$ 0,27413089",29/04/2022,20/05/2022,Dividendo,"0,50%"
TOTS3,"R$ 0,13000000",28/12/2021,20/05/2022,JCP,"0,45%"
GGBR4,"R$ 0,57000000",16/05/2022,25/05/2022,JCP,"2,02%"
GOAU4,"R$ 0,20000000",16/05/2022,26/05/2022,JCP,"1,70%"
GOAU4,"R$ 0,09000000",16/05/2022,26/05/2022,Dividendo,"0,77%"
VBBR3,"R$ 0,11710710",28/04/2022,30/05/2022,Dividendo,"0,54%"
BBAS3,"R$ 0,07767353",23/05/2022,31/05/2022,Dividendo,"0,21%"
BBAS3,"R$ 0,25886203",23/05/2022,31/05/2022,JCP,"0,68%"
RADL3,"R$ 0,03217660",12/11/2021,31/05/2022,JCP,"0,14%"
RADL3,"R$ 0,03521213",08/12/2021,31/05/2022,Dividendo,"0,15%"
RAIL3,"R$ 0,01930664",27/04/2022,31/05/2022,Dividendo,"0,11%"
TAEE11,"R$ 2,32306325",09/05/2022,31/05/2022,Dividendo,"5,16%"
BBDC3,"R$ 0,01724983",02/05/2022,01/06/2022,JCP,"0,12%"
BBDC4,"R$ 0,01897481",02/05/2022,01/06/2022,JCP,"0,11%"
ITUB4,"R$ 0,01765000",29/04/2022,01/06/2022,JCP,"0,07%"
CPFE3,"R$ 0,34714555",29/04/2022,14/06/2022,Dividendo,"0,96%"
PCAR3,"R$ 0,35446000",27/04/2022,15/06/2022,JCP,"1,65%"
PETR3,"R$ 1,42756000",23/05/2022,20/06/2022,Dividendo,"3,65%"
PETR3,"R$ 0,43017700",23/05/2022,20/06/2022,JCP,"1,10%"
PETR4,"R$ 1,42756000",23/05/2022,20/06/2022,Dividendo,"3,94%"
PETR4,"R$ 0,43017700",23/05/2022,20/06/2022,JCP,"1,19%"
ASAI3,"R$ 0,12503841",28/04/2022,27/06/2022,Dividendo,"0,81%"
SBSP3,"R$ 0,94270000",28/04/2022,27/06/2022,JCP,"2,03%"
USIM5,"R$ 0,62912849",28/04/2022,27/06/2022,Dividendo,"5,11%"
BBAS3,"R$ 0,12514251",13/06/2022,30/06/2022,JCP,"0,37%"
BBDC3,"R$ 0,17872307",20/06/2022,30/06/2022,JCP,"1,14%"
BBDC4,"R$ 0,19659537",20/06/2022,30/06/2022,JCP,"1,04%"
CMIG4,"R$ 0,28217513",21/12/2021,30/06/2022,JCP,"2,03%"
CMIG4,"R$ 0,29870896",29/04/2022,30/06/2022,Dividendo,"2,76%"
CPFE3,"R$ 0,32628736",29/04/2022,30/06/2022,Dividendo,"0,90%"
CPLE6,"R$ 0,10723314",30/12/2021,30/06/2022,JCP,"1,66%"
CPLE6,"R$ 0,51829476",29/04/2022,30/06/2022,Dividendo,"6,97%"
BBDC3,"R$ 0,01724983",01/06/2022,01/07/2022,JCP,"0,10%"
BBDC4,"R$ 0,01897481",01/06/2022,01/07/2022,JCP,"0,09%"
ITSA4,"R$ 0,02352950",31/05/2022,01/07/2022,JCP,"0,25%"
ITUB4,"R$ 0,01765000",31/05/2022,01/07/2022,JCP,"0,07%"
MRVE3,"R$ 0,19780837",23/06/2022,05/07/2022,Dividendo,"2,42%"
B3SA3,"R$ 0,06987217",28/06/2022,08/07/2022,Dividendo,"0,60%"
B3SA3,"R$ 0,06090346",28/06/2022,08/07/2022,JCP,"0,52%"
LREN3,"R$ 0,14417500",22/03/2022,11/07/2022,JCP,"0,58%"
LREN3,"R$ 0,16418700",28/06/2022,11/07/2022,JCP,"0,70%"
EGIE3,"R$ 0,67383135",11/05/2022,12/07/2022,Dividendo,"1,58%"
AZZA3,"R$ 0,63489523",01/07/2022,14/07/2022,JCP,"0,93%"
RDOR3,"R$ 0,11113205",06/07/2022,15/07/2022,JCP,"0,37%"
VIVT3,"R$ 0,08305699",30/04/2021,19/07/2022,JCP,"0,19%"
VIVT3,"R$ 0,18695013",30/06/2021,19/07/2022,JCP,"0,44%"
VIVT3,"R$ 0,04444780",26/02/2021,19/07/2022,JCP,"0,10%"
VIVT3,"R$ 0,17864418",30/09/2021,19/07/2022,JCP,"0,42%"
VIVT3,"R$ 0,24002076",27/12/2021,19/07/2022,JCP,"0,48%"
VIVT3,"R$ 0,08004919",31/03/2021,19/07/2022,JCP,"0,18%"
PETR3,"R$ 1,85774500",23/05/2022,20/07/2022,Dividendo,"4,88%"
PETR4,"R$ 1,85774500",23/05/2022,20/07/2022,Dividendo,"5,24%"
TIMS3,"R$ 0,11163720",23/06/2022,20/07/2022,JCP,"0,89%"
DIRR3,"R$ 0,15666667",14/07/2022,25/07/2022,Dividendo,"1,33%"
BBDC3,"R$ 0,01724983",01/07/2022,01/08/2022,JCP,"0,12%"
BBDC4,"R$ 0,01897481",01/07/2022,01/08/2022,JCP,"0,11%"
ITUB4,"R$ 0,01765000",30/06/2022,01/08/2022,JCP,"0,08%"
IGTI11,"R$ 0,11377039",29/04/2022,10/08/2022,Dividendo,"0,54%"
UGPA3,"R$ 0,41247000",23/05/2022,10/08/2022,JCP,"3,04%"
KLBN11,"R$ 0,36258608",01/08/2022,11/08/2022,Dividendo,"1,80%"
BPAC11,"R$ 0,31324841",04/08/2022,15/08/2022,JCP,"1,29%"
WEGE3,"R$ 0,03676471",25/03/2022,17/08/2022,JCP,"0,11%"
WEGE3,"R$ 0,04329412",24/06/2022,17/08/2022,JCP,"0,16%"
WEGE3,"R$ 0,13194800",22/07/2022,17/08/2022,Dividendo,"0,52%"
GGBR4,"R$ 0,71000000",15/08/2022,25/08/2022,Dividendo,"2,78%"
GOAU4,"R$ 0,36000000",15/08/2022,26/08/2022,Dividendo,"3,36%"
RENT3,"R$ 0,17493764",30/06/2022,26/08/2022,JCP,"0,34%"
TAEE11,"R$ 0,57455667",15/08/2022,26/08/2022,JCP,"1,33%"
TAEE11,"R$ 0,89637211",15/08/2022,26/08/2022,Dividendo,"2,07%"
BBSE3,"R$ 1,03604453",17/08/2022,29/08/2022,Dividendo,"3,41%"
BEEF3,"R$ 0,21922045",17/08/2022,29/08/2022,Dividendo,"1,53%"
ITSA4,"R$ 0,11337000",24/03/2022,30/08/2022,JCP,"1,04%"
ITSA4,"R$ 0,01030000",18/08/2022,30/08/2022,JCP,"0,11%"
ITUB4,"R$ 0,30650000",18/08/2022,30/08/2022,JCP,"1,12%"
BBAS3,"R$ 0,10009450",22/08/2022,31/08/2022,Dividendo,"0,24%"
BBAS3,"R$ 0,28533923",22/08/2022,31/08/2022,JCP,"0,70%"
BBAS3,"R$ 0,00221661",22/08/2022,31/08/2022,Rend. Tributado,"0,01%"
BBAS3,"R$ 0,00631888",22/08/2022,31/08/2022,Rend. Tributado,"0,02%"
PETR3,"R$ 2,93886100",11/08/2022,31/08/2022,Dividendo,"7,35%"
PETR3,"R$ 0,42714100",11/08/2022,31/08/2022,JCP,"1,32%"
PETR4,"R$ 2,93886100",11/08/2022,31/08/2022,Dividendo,"7,83%"
PETR4,"R$ 0,42714100",11/08/2022,31/08/2022,JCP,"1,44%"
BBDC3,"R$ 0,01724983",01/08/2022,01/09/2022,JCP,"0,12%"
BBDC4,"R$ 0,01897481",01/08/2022,01/09/2022,JCP,"0,11%"
ENGI11,"R$ 1,16000000",23/08/2022,01/09/2022,Dividendo,"2,49%"
ITUB4,"R$ 0,01765000",29/07/2022,01/09/2022,JCP,"0,07%"
VALE3,"R$ 2,03268034",11/08/2022,01/09/2022,Dividendo,"2,88%"
VALE3,"R$ 1,53937623",11/08/2022,01/09/2022,JCP,"2,18%"
SANB11,"R$ 0,45726953",12/08/2022,06/09/2022,JCP,"1,50%"
ELET3,"R$ 0,71578249",22/04/2022,09/09/2022,Dividendo,"1,78%"
ELET3,"R$ 0,05772300",22/04/2022,09/09/2022,Rend. Tributado,"0,14%"
ELET6,"R$ 1,49365168",22/04/2022,09/09/2022,Dividendo,"3,68%"
ELET6,"R$ 0,12045287",22/04/2022,09/09/2022,Rend. Tributado,"0,30%"
MRFG3,"R$ 0,75757600",19/08/2022,15/09/2022,Dividendo,"4,89%"
STBP3,"R$ 0,37806643",08/09/2022,16/09/2022,Dividendo,"4,35%"
PETR3,"R$ 3,36600100",11/08/2022,20/09/2022,Dividendo,"8,42%"
PETR4,"R$ 3,36600100",11/08/2022,20/09/2022,Dividendo,"8,97%"
TOTS3,"R$ 0,10000000",04/08/2022,23/09/2022,JCP,"0,36%"
BBAS3,"R$ 0,13686776",12/09/2022,30/09/2022,JCP,"0,33%"
CURY3,"R$ 0,51535000",29/04/2022,30/09/2022,Dividendo,"7,03%"
RDOR3,"R$ 0,11550352",21/09/2022,30/09/2022,JCP,"0,34%"
BBDC3,"R$ 0,01724983",01/09/2022,03/10/2022,JCP,"0,11%"
BBDC4,"R$ 0,01897481",01/09/2022,03/10/2022,JCP,"0,10%"
ITSA4,"R$ 0,02352950",31/08/2022,03/10/2022,JCP,"0,25%"
ITUB4,"R$ 0,01765000",31/08/2022,03/10/2022,JCP,"0,07%"
MRVE3,"R$ 0,19780837",21/09/2022,04/10/2022,Dividendo,"1,57%"
LREN3,"R$ 0,17465600",27/09/2022,06/10/2022,JCP,"0,61%"
B3SA3,"R$ 0,05475947",22/09/2022,07/10/2022,JCP,"0,41%"
B3SA3,"R$ 0,02811557",22/09/2022,07/10/2022,Dividendo,"0,21%"
RAIZ4,"R$ 0,03159458",30/09/2022,13/10/2022,Dividendo,"0,77%"
VIVT3,"R$ 0,60600117",26/04/2022,18/10/2022,Dividendo,"1,12%"
VIVT3,"R$ 0,44724365",27/12/2021,18/10/2022,Dividendo,"0,89%"
MULT3,"R$ 0,49890007",28/12/2021,25/10/2022,JCP,"2,60%"
TIMS3,"R$ 0,09708018",21/09/2022,31/10/2022,JCP,"0,82%"
BBDC3,"R$ 0,01724983",03/10/2022,01/11/2022,JCP,"0,10%"
BBDC4,"R$ 0,01897481",03/10/2022,01/11/2022,JCP,"0,09%"
ITUB4,"R$ 0,01765000",30/09/2022,01/11/2022,JCP,"0,06%"
RENT3,"R$ 0,35488951",28/09/2022,09/11/2022,JCP,"0,58%"
IGTI11,"R$ 0,11377039",29/04/2022,10/11/2022,Dividendo,"0,54%"
CXSE3,"R$ 0,35278047",03/11/2022,11/11/2022,Dividendo,"3,95%"
KLBN11,"R$ 0,20083345",31/10/2022,14/11/2022,JCP,"0,92%"
KLBN11,"R$ 0,25535837",31/10/2022,14/11/2022,Dividendo,"1,17%"
BRAP4,"R$ 0,81460599",09/11/2022,21/11/2022,Dividendo,"3,08%"
BRAP4,"R$ 0,70949554",09/11/2022,21/11/2022,JCP,"2,68%"
CMIN3,"R$ 0,12428670",10/11/2022,22/11/2022,JCP,"3,11%"
CMIN3,"R$ 0,32140221",10/11/2022,22/11/2022,Dividendo,"8,06%"
SANB11,"R$ 0,22055210",21/10/2022,22/11/2022,Dividendo,"0,73%"
SANB11,"R$ 0,23669006",21/10/2022,22/11/2022,JCP,"0,79%"
STBP3,"R$ 0,07548776",10/11/2022,23/11/2022,Dividendo,"0,92%"
PSSA3,"R$ 0,03717027",31/03/2022,29/11/2022,Dividendo,"0,18%"
PSSA3,"R$ 0,41032952",31/03/2022,29/11/2022,Dividendo,"1,94%"
BBAS3,"R$ 0,08510305",21/11/2022,30/11/2022,Dividendo,"0,24%"
BBAS3,"R$ 0,31723883",21/11/2022,30/11/2022,JCP,"0,91%"
CPLE6,"R$ 0,22721013",21/11/2022,30/11/2022,JCP,"2,61%"
MOTV3,"R$ 0,29286267",01/11/2022,30/11/2022,Dividendo,"2,28%"
STBP3,"R$ 0,15129659",10/11/2022,30/11/2022,JCP,"1,84%"
BBDC3,"R$ 0,01724983",01/11/2022,01/12/2022,JCP,"0,10%"
BBDC4,"R$ 0,01897481",01/11/2022,01/12/2022,JCP,"0,09%"
ITUB4,"R$ 0,01765000",31/10/2022,01/12/2022,JCP,"0,06%"
RADL3,"R$ 0,04005468",04/04/2022,01/12/2022,JCP,"0,17%"
RADL3,"R$ 0,04490980",05/07/2022,01/12/2022,JCP,"0,24%"
RADL3,"R$ 0,06524058",05/10/2022,01/12/2022,Dividendo,"0,27%"
CSNA3,"R$ 0,34079715",29/04/2022,02/12/2022,Dividendo,"1,67%"
CSNA3,"R$ 1,17949000",25/11/2022,02/12/2022,Dividendo,"7,73%"
TAEE11,"R$ 0,13108716",14/11/2022,05/12/2022,Dividendo,"0,32%"
TAEE11,"R$ 0,32917244",14/11/2022,05/12/2022,Dividendo,"0,82%"
TAEE11,"R$ 0,60034661",14/11/2022,05/12/2022,JCP,"1,49%"
YDUQ3,"R$ 0,12647095",28/04/2022,06/12/2022,Dividendo,"0,75%"
EGIE3,"R$ 0,70825422",16/08/2022,12/12/2022,Dividendo,"1,65%"
EGIE3,"R$ 0,57948073",21/11/2022,12/12/2022,Dividendo,"1,44%"
RECV3,"R$ 0,61497100",01/12/2022,13/12/2022,JCP,"2,01%"
CYRE3,"R$ 0,56477884",22/04/2022,14/12/2022,Dividendo,"3,78%"
GGBR4,"R$ 0,42000000",21/11/2022,14/12/2022,JCP,"1,41%"
GGBR4,"R$ 1,73000000",21/11/2022,14/12/2022,Dividendo,"5,82%"
CPFE3,"R$ 1,62114026",29/04/2022,15/12/2022,Dividendo,"4,48%"
GOAU4,"R$ 0,23000000",21/11/2022,15/12/2022,JCP,"1,80%"
GOAU4,"R$ 0,27000000",21/11/2022,15/12/2022,Dividendo,"2,11%"
RAIZ4,"R$ 0,08904632",07/12/2022,15/12/2022,Dividendo,"2,43%"
PETR3,"R$ 1,15582300",21/11/2022,20/12/2022,Dividendo,"3,72%"
PETR3,"R$ 0,51862700",21/11/2022,20/12/2022,JCP,"1,92%"
PETR4,"R$ 1,15582300",21/11/2022,20/12/2022,Dividendo,"4,22%"
PETR4,"R$ 0,51862700",21/11/2022,20/12/2022,JCP,"2,21%"
SUZB3,"R$ 1,79478091",16/12/2022,27/12/2022,Dividendo,"3,48%"
AZZA3,"R$ 0,45555931",29/04/2022,28/12/2022,Dividendo,"0,51%"
MRFG3,"R$ 0,90951800",19/12/2022,28/12/2022,Dividendo,"11,44%"
RDOR3,"R$ 0,08020511",19/12/2022,28/12/2022,JCP,"0,32%"
ABEV3,"R$ 0,76230000",19/12/2022,29/12/2022,JCP,"5,03%"
B3SA3,"R$ 0,02420251",22/12/2022,29/12/2022,Dividendo,"0,20%"
BBAS3,"R$ 0,17276258",12/12/2022,29/12/2022,JCP,"0,49%"
CMIG4,"R$ 0,28217513",21/12/2021,29/12/2022,JCP,"2,03%"
CMIG4,"R$ 0,14473822",28/03/2022,29/12/2022,JCP,"0,97%"
CMIG4,"R$ 0,29870896",29/04/2022,29/12/2022,Dividendo,"2,76%"
EQTL3,"R$ 0,64000000",29/04/2022,29/12/2022,Dividendo,"2,50%"
FLRY3,"R$ 0,29447941",19/12/2022,29/12/2022,JCP,"1,88%"
VBBR3,"R$ 0,34890912",21/09/2022,29/12/2022,JCP,"1,83%"
BBDC3,"R$ 0,01724983",01/12/2022,02/01/2023,JCP,"0,13%"
BBDC4,"R$ 0,01897481",01/12/2022,02/01/2023,JCP,"0,12%"
HYPE3,"R$ 0,30881000",28/03/2022,02/01/2023,JCP,"0,80%"
HYPE3,"R$ 0,30767000",28/09/2022,02/01/2023,JCP,"0,68%"
HYPE3,"R$ 0,30776000",27/06/2022,02/01/2023,JCP,"0,80%"
HYPE3,"R$ 0,30773000",22/12/2022,02/01/2023,JCP,"0,69%"
ITSA4,"R$ 0,02352950",30/11/2022,02/01/2023,JCP,"0,27%"
ITUB4,"R$ 0,01765000",30/11/2022,02/01/2023,JCP,"0,07%"
LREN3,"R$ 0,18404900",21/12/2022,06/01/2023,JCP,"0,86%"
DIRR3,"R$ 0,23333333",16/12/2022,09/01/2023,Dividendo,"1,59%"
B3SA3,"R$ 0,06398106",29/12/2022,13/01/2023,JCP,"0,48%"
SLCE3,"R$ 0,17387830",26/12/2022,13/01/2023,JCP,"0,38%"
STBP3,"R$ 0,01469493",20/12/2022,16/01/2023,JCP,"0,20%"
PETR3,"R$ 0,01141500",21/11/2022,19/01/2023,Rend. Tributado,"0,04%"
PETR3,"R$ 0,00052900",21/11/2022,19/01/2023,Rend. Tributado,"0,00%"
PETR3,"R$ 0,07425800",21/11/2022,19/01/2023,JCP,"0,25%"
PETR3,"R$ 1,60019200",21/11/2022,19/01/2023,Dividendo,"5,33%"
PETR4,"R$ 0,01141500",21/11/2022,19/01/2023,Rend. Tributado,"0,05%"
PETR4,"R$ 0,00052900",21/11/2022,19/01/2023,Rend. Tributado,"0,00%"
PETR4,"R$ 0,07425800",21/11/2022,19/01/2023,JCP,"0,28%"
PETR4,"R$ 1,60019200",21/11/2022,19/01/2023,Dividendo,"6,05%"
TAEE11,"R$ 1,33527274",10/01/2023,23/01/2023,Dividendo,"3,73%"
TIMS3,"R$ 0,18795501",21/12/2022,24/01/2023,JCP,"1,50%"
TOTS3,"R$ 0,21000000",29/12/2022,27/01/2023,JCP,"0,75%"
AZZA3,"R$ 0,74517524",16/12/2022,30/01/2023,JCP,"0,99%"
TIMS3,"R$ 0,10121125",21/09/2022,31/01/2023,JCP,"0,86%"
BBDC3,"R$ 0,01724983",02/01/2023,01/02/2023,JCP,"0,13%"
BBDC4,"R$ 0,01897481",02/01/2023,01/02/2023,JCP,"0,13%"
ITUB4,"R$ 0,01765000",29/12/2022,01/02/2023,JCP,"0,07%"
RENT3,"R$ 0,36616974",21/12/2022,13/02/2023,JCP,"0,69%"
BPAC11,"R$ 0,19605930",16/12/2022,15/02/2023,JCP,"0,92%"
BPAC11,"R$ 0,14769800",04/01/2023,15/02/2023,JCP,"0,68%"
CURY3,"R$ 0,20697914",24/01/2023,16/02/2023,Dividendo,"1,62%"
ASAI3,"R$ 0,03705995",28/12/2022,17/02/2023,JCP,"0,19%"
KLBN11,"R$ 0,03271520",20/12/2022,22/02/2023,JCP,"0,17%"
KLBN11,"R$ 0,31352065",13/02/2023,24/02/2023,Dividendo,"1,60%"
VBBR3,"R$ 0,39016209",21/12/2022,28/02/2023,JCP,"2,57%"
BBDC3,"R$ 0,01724983",01/02/2023,01/03/2023,JCP,"0,14%"
BBDC4,"R$ 0,01897481",01/02/2023,01/03/2023,JCP,"0,14%"
BBSE3,"R$ 1,83987361",14/02/2023,01/03/2023,Dividendo,"5,05%"
BBSE3,"R$ 0,03870357",14/02/2023,01/03/2023,Rend. Tributado,"0,11%"
ITUB4,"R$ 0,01765000",31/01/2023,01/03/2023,JCP,"0,07%"
BBAS3,"R$ 0,11774570",23/02/2023,03/03/2023,Dividendo,"0,28%"
BBAS3,"R$ 0,28676590",23/02/2023,03/03/2023,JCP,"0,69%"
BBAS3,"R$ 0,00259905",23/02/2023,03/03/2023,Rend. Tributado,"0,01%"
BBAS3,"R$ 0,00632989",23/02/2023,03/03/2023,Rend. Tributado,"0,02%"
UGPA3,"R$ 0,10000000",23/02/2023,03/03/2023,Dividendo,"0,74%"
SANB11,"R$ 0,45762922",26/01/2023,06/03/2023,JCP,"1,58%"
BBDC3,"R$ 0,53036882",06/01/2023,08/03/2023,JCP,"4,03%"
BBDC4,"R$ 0,58340570",06/01/2023,08/03/2023,JCP,"3,98%"
ITSA4,"R$ 0,14100000",08/12/2022,10/03/2023,JCP,"1,66%"
ITUB4,"R$ 0,48618000",08/12/2022,10/03/2023,JCP,"1,90%"
IGTI11,"R$ 0,09150832",03/03/2023,15/03/2023,Dividendo,"0,49%"
WEGE3,"R$ 0,04411765",23/09/2022,15/03/2023,JCP,"0,14%"
WEGE3,"R$ 0,22630373",17/02/2023,15/03/2023,Dividendo,"0,58%"
WEGE3,"R$ 0,05435294",16/12/2022,15/03/2023,JCP,"0,15%"
VALE3,"R$ 1,82764613",13/03/2023,22/03/2023,Dividendo,"2,15%"
VALE3,"R$ 0,29201269",12/12/2022,22/03/2023,JCP,"0,33%"
GGBR4,"R$ 0,20000000",14/03/2023,23/03/2023,Dividendo,"0,74%"
GOAU4,"R$ 0,10000000",14/03/2023,24/03/2023,Dividendo,"0,83%"
RAIZ4,"R$ 0,08906571",16/03/2023,27/03/2023,Dividendo,"3,29%"
ENGI11,"R$ 0,80000000",21/03/2023,30/03/2023,Dividendo,"2,17%"
BBAS3,"R$ 0,17601849",13/03/2023,31/03/2023,JCP,"0,46%"
BBDC3,"R$ 0,01724983",01/03/2023,03/04/2023,JCP,"0,15%"
BBDC4,"R$ 0,01897481",01/03/2023,03/04/2023,JCP,"0,15%"
ITSA4,"R$ 0,02352950",28/02/2023,03/04/2023,JCP,"0,28%"
ITUB4,"R$ 0,01765000",28/02/2023,03/04/2023,JCP,"0,07%"
POMO4,"R$ 0,14200000",26/12/2022,04/04/2023,JCP,"5,20%"
POMO4,"R$ 0,09200000",06/03/2023,04/04/2023,Dividendo,"2,75%"
VAMO3,"R$ 0,26144227",26/12/2022,04/04/2023,JCP,"2,09%"
