ATIVO,VALOR,DATA COM,DATA PAGAMENTO,TIPO,DY
VIVA3,0.37,2024-04-29,2024-05-28,Dividendo,1.65
CSNA3,0.71,2024-05-14,2024-05-29,Dividendo,5.14
VBBR3,0.4,2023-12-22,2024-05-29,JCP,1.82
YDUQ3,0.27,2024-04-26,2024-05-29,Dividendo,1.79
RADL3,0.05,2023-12-06,2024-05-31,JCP,0.18
RADL3,0.04,2024-04-17,2024-05-31,Dividendo,0.2
RAIL3,0.09,2024-04-30,2024-05-31,Dividendo,0.46
BBDC3,0.01,2024-05-02,2024-06-03,JCP,0.14
BBDC4,0.01,2024-05-02,2024-06-03,JCP,0.14
ITUB4,0.01,2024-04-30,2024-06-03,JCP,0.06
EQTL3,0.44,2024-04-30,2024-06-10,Dividendo,1.49
POMO4,0.1,2024-05-23,2024-06-10,JCP,1.41
STBP3,0.06,2024-05-27,2024-06-14,Dividendo,0.56
STBP3,0.04,2024-05-27,2024-06-14,JCP,0.33
RECV3,1.39,2024-06-05,2024-06-18,JCP,6.8
MULT3,0.24,2023-06-29,2024-06-20,JCP,0.9
PETR3,0.55,2024-04-25,2024-06-20,Dividendo,1.28
PETR3,0.84,2024-05-02,2024-06-20,Dividendo,1.91
PETR4,0.02,2024-04-25,2024-06-20,Rend. Tributado,0.07
PETR4,0.84,2024-05-02,2024-06-20,Dividendo,2.02
PETR4,0.04,2024-05-02,2024-06-20,Rend. Tributado,0.1
PETR4,0.55,2024-04-25,2024-06-20,Dividendo,1.3
BBAS3,0.16,2024-06-11,2024-06-21,Dividendo,0.6
BBAS3,0.29,2024-06-11,2024-06-21,JCP,1.07
SBSP3,1.44,2024-04-25,2024-06-24,JCP,1.77
USIM5,0.28,2024-04-25,2024-06-24,Dividendo,3.33
TAEE11,0.42,2024-05-13,2024-06-27,JCP,1.2
BBAS3,0.2,2024-06-13,2024-06-28,JCP,0.76
BBDC3,0.44,2023-12-21,2024-06-28,JCP,2.88
BBDC4,0.49,2023-12-21,2024-06-28,JCP,2.84
CPFE3,0.37,2024-04-26,2024-06-28,Dividendo,1.16
CPLE6,0.17,2023-09-29,2024-06-28,JCP,2.02
CPLE6,0.04,2024-04-22,2024-06-28,Dividendo,0.48
CSAN3,0.45,2024-06-05,2024-06-28,Dividendo,3.4
CMIG4,0.09,2023-06-23,2024-06-30,JCP,0.76
CMIG4,0.09,2023-03-27,2024-06-30,JCP,0.89
CMIG4,0.09,2023-09-25,2024-06-30,JCP,0.74
CMIG4,0.12,2024-04-29,2024-06-30,Dividendo,0.95
CMIG4,0.3,2023-12-21,2024-06-30,JCP,2.77
BBDC3,0.01,2024-06-03,2024-07-01,JCP,0.15
BBDC4,0.01,2024-06-03,2024-07-01,JCP,0.15
BRAV3,0.38,2024-04-30,2024-07-01,Dividendo,1.17
ITSA4,0.02,2024-05-31,2024-07-01,JCP,0.22
ITUB4,0.01,2024-05-31,2024-07-01,JCP,0.06
B3SA3,0.05,2024-06-18,2024-07-05,JCP,0.49
B3SA3,0.03,2024-06-18,2024-07-05,Dividendo,0.33
LREN3,0.15,2024-06-25,2024-07-09,JCP,1.23
RDOR3,0.15,2024-06-28,2024-07-09,JCP,0.58
CURY3,0.91,2024-05-08,2024-07-10,Dividendo,4.47
VIVT3,0.45,2024-04-10,2024-07-10,Amortização,0.88
ALOS3,0.55,2024-04-30,2024-07-15,Dividendo,2.83
DIRR3,0.53,2024-07-04,2024-07-16,Dividendo,1.85
AZZA3,0.54,2024-07-10,2024-07-22,Dividendo,0.99
TIMS3,0.12,2024-06-21,2024-07-23,JCP,0.79
TIMS3,0.18,2024-04-09,2024-07-23,Dividendo,0.99
CPFE3,0.08,2024-04-26,2024-07-26,Dividendo,0.27
EGIE3,1.21,2024-05-06,2024-07-26,Dividendo,2.83
EGIE3,0.17,2023-12-21,2024-07-26,JCP,0.4
IGTI11,0.16,2024-04-18,2024-07-30,Dividendo,0.8
SMFT3,0.08,2024-06-21,2024-07-31,JCP,0.39
BBDC3,0.01,2024-07-01,2024-08-01,JCP,0.15
BBDC4,0.01,2024-07-01,2024-08-01,JCP,0.15
ITUB4,0.01,2024-06-28,2024-08-01,JCP,0.05
SANB11,0.4,2024-07-19,2024-08-09,JCP,1.39
WEGE3,0.06,2024-06-28,2024-08-14,JCP,0.15
WEGE3,0.05,2024-03-22,2024-08-14,JCP,0.15
WEGE3,0.18,2024-08-02,2024-08-14,Dividendo,0.38
BPAC11,0.4,2024-07-03,2024-08-15,JCP,1.27
CXSE3,0.28,2024-08-01,2024-08-15,Dividendo,1.9
KLBN11,0.33,2024-08-05,2024-08-15,Dividendo,1.57
RENT3,0.39,2024-06-26,2024-08-19,JCP,0.94
GGBR4,0.12,2024-08-09,2024-08-20,Dividendo,0.69
PETR3,0.52,2024-06-11,2024-08-20,JCP,1.33
PETR4,0.52,2024-06-11,2024-08-20,JCP,1.38
GOAU4,0.08,2024-08-09,2024-08-21,Dividendo,0.79
UGPA3,0.25,2024-08-15,2024-08-23,Dividendo,1.06
TOTS3,0.23,2024-08-06,2024-08-26,JCP,0.85
STBP3,0.04,2024-08-12,2024-08-27,JCP,0.3
STBP3,0.2,2024-08-12,2024-08-27,Dividendo,1.48
ENGI11,1.0,2024-08-12,2024-08-28,Dividendo,2.19
BBAS3,0.0,2024-08-21,2024-08-30,Rend. Tributado,0.02
BBAS3,0.0,2024-08-21,2024-08-30,Rend. Tributado,0.01
BBAS3,0.15,2024-08-21,2024-08-30,Dividendo,0.52
BBAS3,0.31,2024-08-21,2024-08-30,JCP,1.08
BBSE3,1.39,2024-08-16,2024-08-30,Dividendo,3.71
CMIG4,0.49,2024-08-23,2024-08-30,Dividendo,4.09
CPFE3,0.17,2024-04-26,2024-08-30,Dividendo,0.54
ITSA4,0.09,2024-06-20,2024-08-30,JCP,0.96
ITSA4,0.07,2024-03-21,2024-08-30,JCP,0.66
ITUB4,0.25,2024-06-20,2024-08-30,JCP,0.78
ITUB4,0.24,2024-03-21,2024-08-30,JCP,0.7
VBBR3,0.3,2024-04-18,2024-08-30,Dividendo,1.25
BBDC3,0.01,2024-08-01,2024-09-02,JCP,0.15
BBDC4,0.01,2024-08-01,2024-09-02,JCP,0.15
ITUB4,0.01,2024-07-31,2024-09-02,JCP,0.05
VALE3,2.09,2024-08-02,2024-09-04,JCP,3.49
POMO4,0.03,2024-08-28,2024-09-06,Dividendo,0.54
POMO4,0.08,2024-08-28,2024-09-06,JCP,1.17
MULT3,0.2,2023-09-27,2024-09-20,JCP,0.87
PETR3,0.44,2024-06-11,2024-09-20,Dividendo,1.14
PETR3,0.07,2024-06-11,2024-09-20,JCP,0.19
PETR4,0.44,2024-06-11,2024-09-20,Dividendo,1.19
PETR4,0.07,2024-06-11,2024-09-20,JCP,0.2
BBAS3,0.18,2024-09-11,2024-09-27,JCP,0.65
CPFE3,0.3,2024-04-26,2024-09-27,Dividendo,0.94
BBDC3,0.01,2024-09-02,2024-10-01,JCP,0.12
BBDC4,0.01,2024-09-02,2024-10-01,JCP,0.12
ITSA4,0.02,2024-08-30,2024-10-01,JCP,0.22
ITUB4,0.01,2024-08-30,2024-10-01,JCP,0.05
FLRY3,0.33,2024-08-14,2024-10-02,JCP,2.13
RDOR3,0.15,2024-09-26,2024-10-04,JCP,0.5
B3SA3,0.06,2024-09-24,2024-10-07,JCP,0.54
B3SA3,0.03,2024-09-24,2024-10-07,Dividendo,0.31
LREN3,0.16,2024-09-24,2024-10-08,JCP,0.91
ALOS3,0.09,2024-10-04,2024-10-16,Dividendo,0.42
MULT3,0.22,2023-11-01,2024-10-21,JCP,0.91
TIMS3,0.18,2024-04-09,2024-10-22,Dividendo,0.99
TIMS3,0.12,2024-09-23,2024-10-23,JCP,0.66
IGTI11,0.16,2024-04-18,2024-10-30,Dividendo,0.8
CURY3,0.34,2024-10-04,2024-10-31,Dividendo,1.51
BBDC3,0.01,2024-10-01,2024-11-01,JCP,0.13
BBDC4,0.01,2024-10-01,2024-11-01,JCP,0.13
ITUB4,0.01,2024-09-30,2024-11-01,JCP,0.05
ALOS3,0.09,2024-10-21,2024-11-04,Dividendo,0.43
STBP3,1.85,2024-10-16,2024-11-07,Amortização,14.39
SANB11,0.05,2024-10-17,2024-11-08,Dividendo,0.19
SANB11,0.34,2024-10-17,2024-11-08,JCP,1.21
STBP3,0.14,2024-10-28,2024-11-13,Dividendo,1.15
STBP3,0.04,2024-10-28,2024-11-13,JCP,0.33
RENT3,0.39,2024-09-25,2024-11-14,JCP,0.95
CXSE3,0.23,2024-11-04,2024-11-18,Dividendo,1.57
BRAP4,0.89,2024-11-12,2024-11-21,JCP,4.84
KLBN11,0.34,2024-11-11,2024-11-21,JCP,1.69
PETR3,0.11,2024-08-21,2024-11-21,Dividendo,0.29
PETR3,0.41,2024-08-21,2024-11-21,JCP,1.04
PETR4,0.11,2024-08-21,2024-11-21,Dividendo,0.3
PETR4,0.41,2024-08-21,2024-11-21,JCP,1.07
CYRE3,0.59,2024-04-25,2024-11-26,Dividendo,2.93
RECV3,1.29,2024-11-12,2024-11-26,Dividendo,7.1
TAEE11,0.3,2024-08-15,2024-11-27,Dividendo,0.86
TAEE11,0.34,2024-08-15,2024-11-27,JCP,0.96
CSNA3,0.55,2024-11-21,2024-11-28,Dividendo,4.84
PSSA3,0.09,2024-03-28,2024-11-28,Dividendo,0.3
PSSA3,0.29,2023-09-28,2024-11-28,JCP,1.1
CPLE6,0.07,2024-09-30,2024-11-29,Dividendo,0.69
CPLE6,0.09,2024-09-30,2024-11-29,JCP,0.97
MOTV3,0.15,2024-11-05,2024-11-29,Dividendo,1.24
VBBR3,0.3,2024-04-18,2024-11-29,Dividendo,1.25
BBDC3,0.01,2024-11-01,2024-12-02,JCP,0.14
BBDC4,0.01,2024-11-01,2024-12-02,JCP,0.13
ITUB4,0.01,2024-10-31,2024-12-02,JCP,0.05
RADL3,0.04,2024-04-03,2024-12-02,JCP,0.19
ALOS3,0.09,2024-11-18,2024-12-03,Dividendo,0.44
BRFS3,0.58,2024-11-25,2024-12-05,JCP,2.3
BBAS3,0.48,2024-11-25,2024-12-06,JCP,1.87
RADL3,0.04,2024-07-03,2024-12-06,JCP,0.18
RADL3,0.06,2024-10-03,2024-12-06,Dividendo,0.24
POMO4,0.07,2024-11-26,2024-12-13,Dividendo,0.8
POMO4,0.06,2024-11-26,2024-12-13,Rendimento,0.66
GGBR4,0.3,2024-11-18,2024-12-16,Dividendo,1.51
GOAU4,0.13,2024-11-18,2024-12-17,Dividendo,1.19
VIVT3,0.05,2024-06-26,2024-12-17,JCP,0.11
VIVT3,0.09,2024-03-28,2024-12-17,JCP,0.18
VIVT3,0.11,2024-04-29,2024-12-17,JCP,0.24
AZZA3,0.57,2024-12-06,2024-12-19,JCP,1.64
MULT3,0.18,2023-12-27,2024-12-20,JCP,0.67
PETR3,0.52,2024-08-21,2024-12-20,Dividendo,1.33
PETR4,0.52,2024-08-21,2024-12-20,Dividendo,1.37
CPLE6,0.2,2024-12-11,2024-12-23,JCP,2.2
PETR3,1.55,2024-11-11,2024-12-23,Dividendo,3.97
PETR4,1.55,2024-12-11,2024-12-23,Dividendo,3.86
CPFE3,0.61,2024-04-26,2024-12-26,Dividendo,1.92
MRFG3,2.82,2024-12-12,2024-12-26,Dividendo,14.13
BBAS3,0.17,2024-12-11,2024-12-27,JCP,0.71
CMIG4,0.12,2024-04-29,2024-12-27,Dividendo,0.95
CMIG4,0.3,2023-12-21,2024-12-27,JCP,2.77
CMIG4,0.09,2023-09-25,2024-12-27,JCP,0.74
CMIG4,0.09,2023-06-23,2024-12-27,JCP,0.76
CMIG4,0.09,2023-03-27,2024-12-27,JCP,0.89
FLRY3,0.21,2024-12-13,2024-12-27,JCP,1.6
HYPE3,0.3,2023-03-29,2024-12-27,JCP,0.76
HYPE3,0.3,2023-07-03,2024-12-27,JCP,0.66
HYPE3,0.3,2023-09-27,2024-12-27,JCP,0.83
HYPE3,0.3,2023-12-26,2024-12-27,JCP,0.85
TOTS3,0.22,2024-12-03,2024-12-27,JCP,0.82
ABEV3,0.24,2024-12-19,2024-12-30,JCP,1.92
BRFS3,0.12,2024-12-16,2024-12-30,JCP,0.43
CMIN3,0.43,2024-10-03,2024-12-30,Dividendo,6.08
CMIN3,0.02,2024-10-03,2024-12-30,Dividendo,0.41
CMIN3,0.08,2024-10-03,2024-12-30,JCP,1.19
RDOR3,0.2,2024-12-18,2024-12-30,JCP,0.77
BBDC3,0.01,2024-12-02,2025-01-02,JCP,0.16
BBDC4,0.01,2024-12-02,2025-01-02,JCP,0.15
ITSA4,0.02,2024-11-29,2025-01-02,JCP,0.22
ITUB4,0.01,2024-11-29,2025-01-02,JCP,0.05
ABEV3,0.42,2024-12-19,2025-01-07,Dividendo,3.31
ALOS3,0.12,2024-12-20,2025-01-07,JCP,0.64
B3SA3,0.06,2024-12-30,2025-01-08,JCP,0.62
LREN3,0.17,2024-12-26,2025-01-08,JCP,1.36
STBP3,0.04,2024-12-27,2025-01-09,JCP,0.35
SUZB3,2.01,2024-12-16,2025-01-10,JCP,3.16
ELET3,0.86,2024-12-27,2025-01-13,Dividendo,2.47
ELET6,1.82,2024-12-27,2025-01-13,Dividendo,4.6
DIRR3,0.15,2024-09-17,2025-01-16,Dividendo,0.46
DIRR3,0.42,2025-01-03,2025-01-16,Dividendo,1.59
CXSE3,0.31,2025-01-03,2025-01-17,Dividendo,2.18
ISAE4,0.78,2025-01-09,2025-01-21,JCP,3.34
TIMS3,0.26,2024-12-23,2025-01-23,JCP,1.8
TAEE11,0.26,2024-11-11,2025-01-29,Dividendo,0.77
TAEE11,0.39,2024-11-11,2025-01-29,JCP,1.14
BBDC3,0.35,2024-06-17,2025-01-31,JCP,3.14
BBDC4,0.39,2024-06-17,2025-01-31,JCP,3.06
BBDC3,0.01,2025-01-02,2025-02-03,JCP,0.16
BBDC4,0.01,2025-01-02,2025-02-03,JCP,0.17
ITUB4,0.01,2024-12-30,2025-02-03,JCP,0.06
ALOS3,0.08,2025-01-23,2025-02-04,Dividendo,0.47
ALOS3,0.0,2025-01-23,2025-02-04,Dividendo,0.04
EGIE3,0.3,2024-12-19,2025-02-07,JCP,0.84
RENT3,0.4,2024-12-17,2025-02-07,JCP,1.31
SANB11,0.4,2025-01-22,2025-02-12,JCP,1.62
SMFT3,0.44,2024-12-13,2025-02-12,JCP,2.5
BPAC11,0.3,2024-12-19,2025-02-14,JCP,1.06
BPAC11,0.14,2025-01-03,2025-02-14,JCP,0.55
CURY3,0.6,2025-02-10,2025-02-20,Dividendo,2.65
EQTL3,0.08,2025-01-13,2025-02-20,JCP,0.33
PETR3,0.66,2024-12-23,2025-02-20,JCP,1.67
PETR4,0.01,2024-12-23,2025-02-20,Rend. Tributado,0.03
PETR4,0.66,2024-12-23,2025-02-20,JCP,1.8
ISAE4,0.78,2025-02-11,2025-02-21,JCP,3.22
VBBR3,0.46,2024-06-28,2025-02-27,JCP,2.22
ASAI3,0.09,2025-01-06,2025-02-28,JCP,1.65
BBDC3,0.01,2025-02-03,2025-03-05,JCP,0.16
BBDC4,0.01,2025-02-03,2025-03-05,JCP,0.16
BBSE3,0.04,2025-02-20,2025-03-06,Rend. Tributado,0.12
BBSE3,2.27,2025-02-20,2025-03-06,Dividendo,5.7
IGTI11,0.16,2025-02-21,2025-03-06,Dividendo,0.87
ITUB4,0.01,2025-01-31,2025-03-06,JCP,0.05
ALOS3,0.09,2025-02-20,2025-03-07,Dividendo,0.48
ITSA4,0.04,2024-09-19,2025-03-07,JCP,0.43
ITSA4,0.05,2024-12-11,2025-03-07,JCP,0.62
ITSA4,0.4,2025-02-17,2025-03-07,Dividendo,4.13
ITSA4,0.1,2025-02-17,2025-03-07,JCP,1.02
ITUB4,1.25,2025-02-17,2025-03-07,Dividendo,3.59
ITUB4,0.27,2024-09-19,2025-03-07,JCP,0.75
ITUB4,0.31,2024-12-09,2025-03-07,JCP,0.94
ITUB4,0.33,2025-02-17,2025-03-07,JCP,0.96
POMO4,0.23,2025-02-26,2025-03-07,Dividendo,3.1
KLBN11,0.21,2024-12-16,2025-03-12,JCP,0.91
WEGE3,0.3,2025-02-28,2025-03-12,Dividendo,0.62
WEGE3,0.07,2024-09-27,2025-03-12,JCP,0.13
WEGE3,0.07,2024-12-20,2025-03-12,JCP,0.14
GGBR4,0.1,2025-03-05,2025-03-14,Dividendo,0.6
KLBN11,0.04,2025-03-05,2025-03-14,Dividendo,0.23
UGPA3,0.45,2025-03-06,2025-03-14,Dividendo,2.83
VALE3,0.52,2024-12-11,2025-03-14,JCP,0.89
VALE3,2.14,2025-03-07,2025-03-14,Dividendo,3.79
GOAU4,0.05,2025-03-05,2025-03-17,Dividendo,0.54
STBP3,0.27,2025-03-06,2025-03-17,Dividendo,2.04
BBAS3,0.13,2025-03-11,2025-03-20,Dividendo,0.49
BBAS3,0.34,2025-03-11,2025-03-20,JCP,1.24
BBAS3,0.0,2025-03-11,2025-03-20,Rend. Tributado,0.01
BBAS3,0.0,2025-03-11,2025-03-20,Rend. Tributado,0.03
PETR3,0.65,2024-12-23,2025-03-20,Dividendo,1.65
PETR3,0.01,2024-12-23,2025-03-20,JCP,0.03
PETR3,0.0,2024-12-23,2025-03-20,Rend. Tributado,0.0
PETR3,0.01,2024-12-23,2025-03-20,Rend. Tributado,0.04
PETR4,0.01,2024-12-23,2025-03-20,JCP,0.03
PETR4,0.65,2024-12-23,2025-03-20,Dividendo,1.77
PETR4,0.01,2024-12-23,2025-03-20,Rend. Tributado,0.05
PETR4,0.0,2024-12-23,2025-03-20,Rend. Tributado,0.0
BBAS3,0.14,2025-03-11,2025-03-21,JCP,0.54
ISAE4,0.78,2025-03-11,2025-03-21,JCP,3.34
MULT3,0.15,2024-04-04,2025-03-24,JCP,0.62
ENGI11,1.9,2025-02-25,2025-03-28,Dividendo,4.54
RAIZ4,0.01,2024-08-02,2025-03-31,Dividendo,0.34
BBDC3,0.01,2025-03-05,2025-04-01,JCP,0.16
BBDC4,0.01,2025-03-05,2025-04-01,JCP,0.17
ITSA4,0.02,2025-02-28,2025-04-01,JCP,0.22
ITSA4,0.02,2025-02-28,2025-04-01,JCP,0.27
ITUB4,0.01,2025-02-28,2025-04-01,JCP,0.06
ALOS3,0.1,2025-03-21,2025-04-02,JCP,0.52
ABEV3,0.12,2025-03-14,2025-04-04,Dividendo,0.94
RDOR3,0.18,2025-03-26,2025-04-04,JCP,0.64
TOTS3,0.14,2025-03-24,2025-04-04,JCP,0.42
B3SA3,0.06,2025-03-25,2025-04-07,JCP,0.5
VIVT3,0.36,2024-12-26,2025-04-08,JCP,0.76
VIVT3,0.12,2024-08-26,2025-04-08,JCP,0.23
VIVT3,0.19,2024-07-26,2025-04-08,JCP,0.41
LREN3,0.18,2025-03-25,2025-04-09,JCP,1.49
PSSA3,0.12,2025-03-28,2025-04-10,Dividendo,0.32
PSSA3,0.29,2024-03-28,2025-04-10,JCP,0.95
PSSA3,0.31,2024-06-28,2025-04-10,JCP,1.03
PSSA3,0.4,2024-09-27,2025-04-10,JCP,1.12
ITSA4,0.09,2025-02-17,2025-04-22,Dividendo,0.93
TIMS3,0.08,2025-02-17,2025-04-22,JCP,0.47
TIMS3,0.28,2025-04-03,2025-04-22,Dividendo,1.54
BBDC3,0.17,2024-09-30,2025-04-30,JCP,1.37
BBDC4,0.19,2024-09-30,2025-04-30,JCP,1.34
IGTI11,0.16,2025-04-17,2025-04-30,Dividendo,0.85
SMFT3,0.06,2025-03-24,2025-04-30,JCP,0.32
BBDC3,0.01,2025-04-01,2025-05-02,JCP,0.15
BBDC4,0.01,2025-04-01,2025-05-02,JCP,0.15
ITUB4,0.01,2025-03-31,2025-05-02,JCP,0.06
VAMO3,0.26,2024-11-29,2025-05-02,JCP,4.63
AURE3,0.05,2025-04-24,2025-05-05,Dividendo,0.66
MGLU3,0.3,2025-04-25,2025-05-05,Dividendo,2.92
ALOS3,0.1,2025-04-22,2025-05-06,Dividendo,0.5
CURY3,0.26,2025-04-17,2025-05-06,Dividendo,0.97
CURY3,0.26,2025-04-17,2025-05-06,Dividendo,0.97
MOTV3,0.15,2025-04-23,2025-05-06,Dividendo,1.22
SANB11,0.4,2025-04-17,2025-05-08,JCP,1.48
YDUQ3,0.57,2025-04-28,2025-05-08,Dividendo,3.91
FLRY3,0.46,2025-03-06,2025-05-09,Dividendo,4.04
POMO4,0.08,2025-04-30,2025-05-09,JCP,1.2
ELET3,0.89,2025-04-29,2025-05-13,Dividendo,2.03
ELET6,0.11,2025-04-29,2025-05-13,Dividendo,0.23
BRAP4,0.21,2024-12-19,2025-05-15,JCP,1.24
BRAP4,0.91,2025-04-25,2025-05-15,Dividendo,5.2
CPLE6,0.43,2025-04-24,2025-05-15,Dividendo,3.77
CXSE3,0.32,2025-04-30,2025-05-15,Dividendo,1.98
SLCE3,0.54,2025-05-05,2025-05-15,Dividendo,2.77
RENT3,0.45,2025-03-26,2025-05-16,JCP,1.33
GGBR4,0.12,2025-05-08,2025-05-19,Dividendo,0.81
GOAU4,0.08,2025-05-08,2025-05-20,Dividendo,0.97
PETR3,0.35,2025-04-16,2025-05-20,Dividendo,1.05
PETR3,0.01,2025-04-16,2025-05-20,Rend. Tributado,0.05
PETR4,0.35,2025-04-16,2025-05-20,Dividendo,1.13
PETR4,0.01,2025-04-16,2025-05-20,Rend. Tributado,0.05
SBSP3,2.67,2025-04-29,2025-05-20,JCP,2.4
SBSP3,1.05,2025-04-29,2025-05-20,Dividendo,0.94
KLBN11,0.22,2025-05-13,2025-05-22,Dividendo,1.17
VIVA3,0.66,2025-04-22,2025-05-22,Dividendo,3.29
EMBR3,0.07,2025-05-12,2025-05-23,Dividendo,0.1
EGIE3,1.14,2024-08-21,2025-05-27,Dividendo,2.43
RECV3,0.9,2025-05-15,2025-05-27,JCP,5.91
EQTL3,0.16,2025-04-30,2025-05-28,JCP,0.46
EQTL3,0.53,2025-04-30,2025-05-28,Dividendo,1.47
TAEE11,0.55,2025-04-29,2025-05-28,Dividendo,1.53
COGN3,0.06,2025-04-28,2025-05-30,Dividendo,2.65
RADL3,0.06,2025-04-29,2025-05-30,Dividendo,0.3
VBBR3,0.23,2024-09-23,2025-05-30,JCP,1.0
BBDC3,0.01,2025-05-02,2025-06-02,JCP,0.14
BBDC4,0.01,2025-05-02,2025-06-02,JCP,0.14
ITUB4,0.01,2025-04-30,2025-06-02,JCP,0.05
ALOS3,0.1,2025-05-22,2025-06-03,JCP,0.47
BBAS3,0.33,2025-06-02,2025-06-12,JCP,1.43
BBAS3,0.09,2025-06-02,2025-06-12,JCP,0.39
MULT3,0.23,2024-06-26,2025-06-20,JCP,1.02
PETR3,0.02,2025-04-16,2025-06-20,Rend. Tributado,0.07
PETR3,0.35,2025-04-16,2025-06-20,Dividendo,1.05
PETR4,0.02,2025-04-16,2025-06-20,Rend. Tributado,0.07
PETR4,0.35,2025-04-16,2025-06-20,Dividendo,1.13
ASAI3,0.01,2025-04-25,2025-06-23,Dividendo,0.16
CPFE3,0.78,2025-04-29,2025-06-25,Dividendo,2.15
RAIL3,0.81,2025-06-16,2025-06-25,Dividendo,4.15
CMIG4,0.08,2024-03-26,2025-06-30,JCP,0.71
CMIG4,0.08,2024-09-23,2025-06-30,JCP,0.71
CMIG4,0.07,2024-06-21,2025-06-30,JCP,0.71
CMIG4,0.09,2024-12-23,2025-06-30,JCP,0.87
CMIG4,0.32,2025-04-30,2025-06-30,Dividendo,3.2
BBDC3,0.01,2025-06-02,2025-07-01,JCP,0.12
BBDC4,0.01,2025-06-02,2025-07-01,JCP,0.12
ITSA4,0.02,2025-05-30,2025-07-01,JCP,0.21
ITUB4,0.01,2025-05-30,2025-07-01,JCP,0.05
RDOR3,0.2,2025-06-16,2025-07-01,JCP,0.57
ALOS3,0.1,2025-06-17,2025-07-02,Dividendo,0.47
DIRR3,0.66,2025-06-27,2025-07-04,Dividendo,1.57
ABEV3,0.12,2025-05-15,2025-07-07,Dividendo,0.9
B3SA3,0.07,2025-06-23,2025-07-07,JCP,0.53
TOTS3,0.15,2025-06-23,2025-07-07,JCP,0.36
CMIN3,0.03,2025-01-06,2025-07-15,JCP,0.79
CMIN3,0.03,2025-05-13,2025-07-15,JCP,0.65
CMIN3,0.2,2025-05-13,2025-07-15,Dividendo,3.4
LREN3,0.2,2025-07-02,2025-07-15,JCP,1.07
VIVT3,0.61,2025-02-27,2025-07-15,Amortização,1.23
TIMS3,0.12,2025-05-21,2025-07-23,JCP,0.63
TIMS3,0.28,2025-04-03,2025-07-23,Dividendo,1.54
CPFE3,0.43,2025-04-29,2025-07-25,Dividendo,1.2
IGTI11,0.16,2025-04-17,2025-07-30,Dividendo,0.85
BBDC3,0.26,2024-12-30,2025-07-31,JCP,2.57
BBDC4,0.29,2024-12-30,2025-07-31,JCP,2.6
SMFT3,0.06,2025-06-13,2025-07-31,JCP,0.28
BBDC3,0.01,2025-07-01,2025-08-01,JCP,0.12
BBDC4,0.01,2025-07-01,2025-08-01,JCP,0.11
ITUB4,0.01,2025-06-30,2025-08-01,JCP,0.05
ALOS3,0.1,2025-07-22,2025-08-04,Dividendo,0.48
SANB11,0.53,2025-07-17,2025-08-08,JCP,1.9
WEGE3,0.17,2025-07-25,2025-08-13,Dividendo,0.47
WEGE3,0.09,2025-06-20,2025-08-13,JCP,0.23
WEGE3,0.08,2025-03-21,2025-08-13,JCP,0.17
BPAC11,0.6,2025-08-08,2025-08-15,JCP,1.48
CXSE3,0.31,2025-08-01,2025-08-15,Dividendo,2.25
MOTV3,0.17,2025-08-05,2025-08-15,Dividendo,1.39
GGBR4,0.12,2025-08-11,2025-08-18,Dividendo,0.73
GOAU4,0.08,2025-08-11,2025-08-19,Dividendo,0.88
KLBN11,0.25,2025-08-08,2025-08-19,Dividendo,1.33
RENT3,0.5,2025-06-27,2025-08-19,JCP,1.24
PETR3,0.45,2025-06-02,2025-08-20,JCP,1.37
PETR4,0.45,2025-06-02,2025-08-20,JCP,1.45
CPFE3,0.32,2025-04-29,2025-08-25,Dividendo,0.88
BBSE3,1.94,2025-08-14,2025-08-26,Dividendo,5.55
TAEE11,0.54,2025-05-12,2025-08-27,JCP,1.55
ELET3,1.75,2025-08-15,2025-08-28,Dividendo,3.98
ELET6,1.93,2025-08-15,2025-08-28,Dividendo,4.04
ITSA4,0.05,2025-06-20,2025-08-29,JCP,0.55
ITSA4,0.18,2025-08-18,2025-08-29,JCP,1.67
ITUB4,0.33,2025-06-09,2025-08-29,JCP,0.93
ITUB4,0.36,2025-08-18,2025-08-29,JCP,0.96
UGPA3,0.3,2025-08-21,2025-08-29,Dividendo,1.68
VBBR3,0.26,2024-12-23,2025-08-29,JCP,1.4
BBDC3,0.01,2025-08-01,2025-09-01,JCP,0.13
BBDC4,0.01,2025-08-01,2025-09-01,JCP,0.12
ITUB4,0.01,2025-07-31,2025-09-01,JCP,0.05
ALOS3,0.1,2025-08-21,2025-09-02,Dividendo,0.45
VALE3,1.89,2025-08-12,2025-09-03,JCP,3.39
POMO4,0.07,2025-08-26,2025-09-08,Dividendo,0.81
POMO4,0.09,2025-08-26,2025-09-08,JCP,0.97
PETR3,0.14,2025-06-02,2025-09-22,JCP,0.44
PETR3,0.3,2025-06-02,2025-09-22,Dividendo,0.93
PETR4,0.14,2025-06-02,2025-09-22,JCP,0.47
PETR4,0.3,2025-06-02,2025-09-22,Dividendo,0.99
ENGI11,1.0,2025-08-12,2025-09-26,Dividendo,2.06
BBDC3,0.01,2025-09-01,2025-10-01,JCP,0.12
BBDC4,0.01,2025-09-01,2025-10-01,JCP,0.11
ITSA4,0.02,2025-08-29,2025-10-01,JCP,0.21
ITUB4,0.01,2025-08-29,2025-10-01,JCP,0.05
